tmdb_id,title,release_date,release_year,release_month,genres,primary_genre,cast_names,cast_ids,budget,revenue,runtime,popularity,vote_average,vote_count,budget_log,revenue_log,budget_norm,revenue_norm
786892,Furiosa: A Mad Max Saga,2024-05-22,2024,5,Action|Science Fiction|Adventure,Action,Anya Taylor-Joy|Chris Hemsworth|Tom Burke|Alyla Browne|George Shevtsov,1397778|74568|52891|2431565|148899,168000000.0,174287546.0,149,13.8139,7.452,4769,8.225303762531752,8.24126083556756,0.32923525734528025,0.0596102489447907
462,Erin Brockovich,2000-03-17,2000,3,Drama,Drama,Julia Roberts|Albert Finney|Aaron Eckhart|Marg Helgenberger|Cherry Jones,1204|3926|6383|19838|1956,52000000.0,256271286.0,131,4.3229,7.434,3607,7.977999399840952,8.670696006275215,0.08751823296520109,0.08765133087174967
470,21 Grams,2003-09-06,2003,9,Drama|Crime|Thriller,Drama,Sean Penn|Naomi Watts|Benicio del Toro|Charlotte Gainsbourg|Danny Huston,2228|3489|1121|4273|6413,20000000.0,60427839.0,124,3.271,7.323,3365,7.534241384022398,8.014448445770729,0.02083767451552407,0.020666558742726934
360920,The Grinch,2018-11-08,2018,11,Family|Comedy|Animation|Fantasy,Family,Benedict Cumberbatch|Rashida Jones|Kenan Thompson|Cameron Seely|Angela Lansbury,71580|80591|77330|1952744|14730,75000000.0,552976825.0,85,7.1652,6.869,4408,7.973243757797544,8.840889423438563,0.13544488435090643,0.18913418987868835
479,Shaft,2000-06-15,2000,6,Action|Adventure|Crime|Thriller,Action,Samuel L. Jackson|Vanessa Williams|Jeffrey Wright|Christian Bale|Busta Rhymes,2231|27011|2954|3894|6485,46000000.0,107626125.0,99,4.5817,6.008,1427,7.924753891463167,8.293913763177622,0.07501562825588665,0.036809894049679756
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006-11-01,2006,11,Comedy,Comedy,Sacha Baron Cohen|Ken Davitian|Luenell|Pamela Anderson|Bob Barr,6730|6734|6735|6736|1082650,18000000.0,262552893.0,84,4.4789,6.786,5903,7.448811187042244,8.612755485770851,0.016670139612419255,0.08979984296109762
503,Poseidon,2006-05-03,2006,5,Adventure|Action|Drama|Thriller,Adventure,Josh Lucas|Kurt Russell|Jacinda Barrett|Richard Dreyfuss|Emmy Rossum,6164|6856|6857|3037|4730,160000000.0,181700000.0,98,4.545,5.869,2275,8.397658659766241,8.452893604978014,0.312565117732861,0.062145547162386225
508,Love Actually,2003-09-07,2003,9,Comedy|Romance|Drama,Comedy,Hugh Grant|Alan Rickman|Emma Thompson|Liam Neeson|Martine McCutcheon,3291|4566|7056|3896|47714,40000000.0,250779876.0,135,6.5908,7.096,7335,7.835271373340191,8.63250406591488,0.0625130235465722,0.08577309162937646
533,Wallace & Gromit: The Curse of the Were-Rabbit,2005-09-15,2005,9,Adventure|Animation|Comedy|Family,Adventure,Peter Sallis|Ralph Fiennes|Helena Bonham Carter|Peter Kay|Nicholas Smith,7317|5469|1283|7318|7319,30000000.0,192610372.0,85,4.1053,7.114,3050,7.68444821341844,8.492006632360056,0.04167534903104814,0.06587724609568202
534,Terminator Salvation,2009-05-20,2009,5,Action|Science Fiction|Thriller,Action,Christian Bale|Sam Worthington|Moon Bloodgood|Helena Bonham Carter|Anton Yelchin,3894|65731|56455|1283|21028,200000000.0,371353001.0,115,7.5111,6.083,6969,8.467631904565089,8.736388846673227,0.39591581579495727,0.12701298720274828
553,Dogville,2003-05-21,2003,5,Crime|Drama|Thriller,Crime,Nicole Kidman|Paul Bettany|John Hurt|Stellan Skarsgård|Philip Baker Hall,2227|6162|5049|1640|4492,10000000.0,16690617.0,178,4.9081,7.754,2664,7.23321137566604,7.455683776657318,0.0,0.0057070188954402344
557,Spider-Man,2002-05-01,2002,5,Action|Science Fiction,Action,Tobey Maguire|Willem Dafoe|Kirsten Dunst|James Franco|Cliff Robertson,2219|5293|205|17051|19153,139000000.0,821708551.0,121,19.2855,7.324,20499,8.386012842014674,9.157715848291025,0.26880600125026044,0.28104910306926845
558,Spider-Man 2,2004-06-25,2004,6,Action|Adventure|Science Fiction,Action,Tobey Maguire|Kirsten Dunst|James Franco|Alfred Molina|Rosemary Harris,2219|205|17051|658|18998,200000000.0,788976453.0,127,6.582,7.303,16212,8.522827242718385,9.118861289163032,0.39591581579495727,0.26985367039372515
559,Spider-Man 3,2007-05-01,2007,5,Action|Adventure|Science Fiction,Action,Tobey Maguire|Kirsten Dunst|James Franco|Thomas Haden Church|Topher Grace,2219|205|17051|19159|17052,258000000.0,894983373.0,139,17.7939,6.454,15089,8.593049609083637,9.13324487036512,0.5167743279849969,0.30611145429751613
131631,The Hunger Games: Mockingjay - Part 1,2014-11-19,2014,11,Science Fiction|Adventure|Thriller,Science Fiction,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,72129|27972|96066|57755|9281,125000000.0,755356711.0,123,10.4613,6.817,16641,8.22074096147262,9.001983039590971,0.2396332569285268,0.25835463485588284
561,Constantine,2005-02-08,2005,2,Fantasy|Action|Horror,Fantasy,Keanu Reeves|Rachel Weisz|Shia LaBeouf|Djimon Hounsou|Max Baker,6384|3293|10959|938|10960,100000000.0,230900000.0,121,9.1046,7.121,7924,8.20732696229127,8.570750894961066,0.18753907063971662,0.0789735331850583
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,2015,11,Action|Adventure|Science Fiction,Action,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Elizabeth Banks,72129|27972|96066|57755|9281,160000000.0,653428261.0,137,6.597,6.9,13254,8.327400841270949,8.938478772978607,0.312565117732861,0.22349181916660174
426543,The Nutcracker and the Four Realms,2018-10-26,2018,10,Family|Fantasy|Adventure,Family,Mackenzie Foy|Jayden Fowora-Knight|Tom Sweet|Keira Knightley|Helen Mirren,851784|1972476|1599393|116|15735,120000000.0,173961069.0,99,5.5837,6.1,2233,8.177363737566644,8.338634559668268,0.22921441967076475,0.05949858328640201
565,The Ring,2002-10-18,2002,10,Horror|Mystery,Horror,Naomi Watts|Martin Henderson|David Dorfman|Brian Cox|Jane Alexander,3489|26291|26292|1248|13724,48000000.0,249348933.0,115,6.8572,6.699,6616,7.924239277425015,8.639805556564019,0.07918316315899146,0.08528366299516427
426563,Holmes & Watson,2018-12-25,2018,12,Comedy|Mystery|Crime,Comedy,Will Ferrell|John C. Reilly|Rebecca Hall|Kelly Macdonald|Rob Brydon,23659|4764|15556|9015|47632,42000000.0,40500000.0,90,2.4927,4.307,924,7.721431781504515,7.705637512488378,0.06668055844967702,0.013850595406262309
584,2 Fast 2 Furious,2003-06-05,2003,6,Action|Crime|Thriller,Action,Paul Walker|Tyrese Gibson|Eva Mendes|Cole Hauser|Ludacris,8167|8169|8170|6614|8171,76000000.0,236350661.0,108,1.7277,6.516,8074,8.114024975295049,8.606768203982737,0.13752865180245885,0.08083783495583724
585,"Monsters, Inc.",2001-11-01,2001,11,Animation|Comedy|Family,Animation,John Goodman|Billy Crystal|Mary Gibbs|Steve Buscemi|James Coburn,1230|7904|7905|884|5563,115000000.0,579700000.0,92,17.7688,7.849,19639,8.310508484433631,9.013013944491473,0.2187955824130027,0.19827437718318877
587,Big Fish,2003-12-10,2003,12,Adventure|Fantasy|Drama,Adventure,Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Helena Bonham Carter,3061|3926|8289|4431|1283,70000000.0,123200000.0,125,9.5741,7.758,7701,8.078309422933083,8.323822089758217,0.1250260470931444,0.04213666134274565
588,Silent Hill,2006-04-21,2006,4,Horror|Mystery,Horror,Radha Mitchell|Sean Bean|Jodelle Ferland|Laurie Holden|Deborah Kara Unger,8329|48|8338|8332|13549,50000000.0,100605135.0,125,8.5219,6.62,4804,7.892508683184639,8.196158826736035,0.08335069806209627,0.03440848913940901
590,The Hours,2002-12-27,2002,12,Drama,Drama,Julianne Moore|Nicole Kidman|Meryl Streep|Stephen Dillane|Miranda Richardson,1231|2227|5064|8435|8436,25000000.0,108846217.0,114,2.8254,7.252,1855,7.6409380507897255,8.279811382247226,0.0312565117732861,0.03722720484484996
591,The Da Vinci Code,2006-05-17,2006,5,Thriller|Mystery,Thriller,Tom Hanks|Audrey Tautou|Ian McKellen|Jean Reno|Paul Bettany,31|2405|1327|1003|6162,125000000.0,760006945.0,149,8.1845,6.725,9985,8.290448690744162,9.074356238469228,0.2396332569285268,0.25994516478991037
594,The Terminal,2004-06-17,2004,6,Comedy|Drama,Comedy,Tom Hanks|Catherine Zeta-Jones|Stanley Tucci|Chi McBride|Diego Luna,31|1922|2283|8687|8688,60000000.0,219417255.0,128,7.8943,7.35,8616,7.999948498306741,8.563068024482849,0.10418837257762034,0.07504606423461302
604,The Matrix Reloaded,2003-05-15,2003,5,Adventure|Action|Thriller|Science Fiction,Adventure,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss|Hugo Weaving|Jada Pinkett Smith,6384|2975|530|1331|9575,150000000.0,738599701.0,138,10.9186,7.071,11838,8.409302641490989,9.101620509859263,0.2917274432173369,0.2526231972530012
605,The Matrix Revolutions,2003-11-05,2003,11,Adventure|Action|Thriller|Science Fiction,Adventure,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss|Hugo Weaving|Jada Pinkett Smith,6384|2975|530|1331|9575,150000000.0,424988211.0,129,10.5734,6.748,10702,8.409302641490989,8.861588265411958,0.2917274432173369,0.14535795801988408
608,Men in Black II,2002-07-03,2002,7,Action|Comedy|Science Fiction,Action,Tommy Lee Jones|Will Smith|Rip Torn|Lara Flynn Boyle|Johnny Knoxville,2176|2888|9626|6684|9656,140000000.0,445135288.0,88,6.5358,6.384,10570,8.389126077795925,8.891490066255658,0.2708897687018129,0.15224890781975597
612,Munich,2005-12-23,2005,12,Drama|Action|History|Thriller,Drama,Eric Bana|Daniel Craig|Ciarán Hinds|Mathieu Kassovitz|Hanns Zischler,8783|8784|8785|2406|169,70000000.0,130982129.0,164,3.9868,7.135,2968,8.052425003845169,8.32453900637992,0.1250260470931444,0.04479840032727067
615,The Passion of the Christ,2004-02-25,2004,2,Drama,Drama,Jim Caviezel|Maia Morgenstern|Christo Jivkov|Francesco De Vito|Monica Bellucci,8767|8768|8769|8770|28782,30000000.0,610063468.0,127,107.6992,7.537,5147,7.698918502642759,9.007172266806787,0.04167534903104814,0.20865966204302314
616,The Last Samurai,2003-12-05,2003,12,Drama|Action|War,Drama,Tom Cruise|Ken Watanabe|Timothy Spall|Tony Goldwyn|Hiroyuki Sanada,500|3899|9191|3417|9195,140000000.0,456800000.0,154,9.2939,7.6,7458,8.379339418597064,8.892937477550102,0.2708897687018129,0.1562386153501319
164457,Out of the Furnace,2013-11-12,2013,11,Thriller|Drama|Crime,Thriller,Christian Bale|Zoe Saldaña|Woody Harrelson|Sam Shepard|Willem Dafoe,3894|8691|57755|9880|5293,22000000.0,15400000.0,116,2.929,6.567,2106,7.473095958258552,7.318194000360135,0.025005209418628882,0.005265586276809686
634,Bridget Jones's Diary,2001-04-13,2001,4,Comedy|Romance|Drama,Comedy,Renée Zellweger|Colin Firth|Hugh Grant|Jim Broadbent|Gemma Jones,9137|5472|3291|388|9138,25000000.0,281929795.0,97,5.6332,6.74,5454,7.647750654026813,8.699951620046066,0.0312565117732861,0.09642736808342865
640,Catch Me If You Can,2002-12-16,2002,12,Drama|Crime,Drama,Leonardo DiCaprio|Tom Hanks|Christopher Walken|Martin Sheen|Nathalie Baye,6193|31|4690|8349|136761,52000000.0,352114312.0,141,11.6389,7.977,16937,7.959001387661649,8.789681719710995,0.08751823296520109,0.12043273538188373
644,A.I. Artificial Intelligence,2001-06-29,2001,6,Drama|Science Fiction|Adventure,Drama,Haley Joel Osment|Jude Law|Frances O'Connor|Sam Robards|Jake Thomas,9640|9642|1518|8213|9641,100000000.0,235926552.0,146,7.0741,7.056,6594,8.249810642911493,8.622587464449868,0.18753907063971662,0.08069277600616062
652,Troy,2004-05-13,2004,5,War|Action|History,War,Brad Pitt|Orlando Bloom|Eric Bana|Brian Cox|Sean Bean,287|114|8783|1248|48,175000000.0,497409852.0,163,12.5233,7.167,10939,8.464835295368403,8.918511630195095,0.34382162950614714,0.17012849384279005
663,Saw IV,2007-10-25,2007,10,Horror|Thriller|Crime,Horror,Tobin Bell|Costas Mandylor|Scott Patterson|Betsy Russell|Lyriq Bent,2144|36055|50020|22434|2687,10000000.0,139352653.0,93,3.7733,6.165,4065,7.181429896912822,8.325545143487034,0.0,0.04766138936943411
492188,Marriage Story,2019-09-28,2019,9,Drama,Drama,Adam Driver|Scarlett Johansson|Laura Dern|Alan Alda|Ray Liotta,1023139|1245|4784|21278|11477,18000000.0,333686.0,137,4.3862,7.734,7366,7.3455709907366025,5.613636778031039,0.016670139612419255,0.00011242120759853644
671,Harry Potter and the Philosopher's Stone,2001-11-16,2001,11,Adventure|Fantasy,Adventure,Daniel Radcliffe|Rupert Grint|Emma Watson|Richard Harris|Tom Felton,10980|10989|10990|194|10993,125000000.0,976475550.0,152,29.2205,7.9,29387,8.346720656408205,9.239472017456002,0.2396332569285268,0.3339844058323356
672,Harry Potter and the Chamber of Secrets,2002-11-13,2002,11,Adventure|Fantasy,Adventure,Daniel Radcliffe|Rupert Grint|Emma Watson|Kenneth Branagh|Toby Jones,10980|10989|10990|11181|13014,100000000.0,876688482.0,161,20.9263,7.703,23433,8.242998042117687,9.18584334282589,0.18753907063971662,0.299854011817144
673,Harry Potter and the Prisoner of Azkaban,2004-05-31,2004,5,Adventure|Fantasy,Adventure,Daniel Radcliffe|Rupert Grint|Emma Watson|Robbie Coltrane|Michael Gambon,10980|10989|10990|1923|5658,130000000.0,789804554.0,141,18.9139,8.008,22996,8.335740599561708,9.119316880928908,0.2500520941862888,0.27013690763058207
674,Harry Potter and the Goblet of Fire,2005-11-16,2005,11,Adventure|Fantasy,Adventure,Daniel Radcliffe|Rupert Grint|Emma Watson|Brendan Gleeson|Michael Gambon,10980|10989|10990|2039|5658,150000000.0,895921036.0,157,16.8921,7.801,22010,8.383418221346952,9.159596695985021,0.2917274432173369,0.3064321652702392
675,Harry Potter and the Order of the Phoenix,2007-07-08,2007,7,Adventure|Fantasy,Adventure,Daniel Radcliffe|Rupert Grint|Emma Watson|Imelda Staunton|Helena Bonham Carter,10980|10989|10990|11356|1283,150000000.0,938212738.0,138,17.7238,7.672,20669,8.35752116168835,9.153731228241554,0.2917274432173369,0.32089729067940614
676,Pearl Harbor,2001-05-21,2001,5,War|Romance|History|Action,War,Ben Affleck|Kate Beckinsale|Josh Hartnett|Cuba Gooding Jr.|Jon Voight,880|3967|2299|9777|10127,140000000.0,449220945.0,183,7.835,6.936,6941,8.395938679985893,8.902270641143483,0.2708897687018129,0.1536463342199477
819876,Crimes of the Future,2022-05-25,2022,5,Science Fiction|Horror|Thriller|Drama,Science Fiction,Viggo Mortensen|Léa Seydoux|Scott Speedman|Kristen Stewart|Welket Bungué,110|121529|100|37917|1285153,27000000.0,4551565.0,107,1.9104,6.024,1256,7.462970245484876,6.689767246313196,0.035424046676390916,0.0015550717941294726
693,Meet the Fockers,2004-12-22,2004,12,Comedy|Romance,Comedy,Ben Stiller|Robert De Niro|Dustin Hoffman|Barbra Streisand|Blythe Danner,7399|380|4483|10400|10401,80000000.0,516642939.0,115,5.3724,6.255,5107,8.12488723274331,8.934987745579868,0.14586372160866848,0.17670682959906722
262841,Monster Trucks,2016-12-21,2016,12,Action|Comedy|Science Fiction,Action,Lucas Till|Jane Levy|Amy Ryan|Rob Lowe|Danny Glover,429|530618|39388|2879|2047,125000000.0,64493915.0,104,5.029,6.081,915,8.214727976594137,7.927336706479319,0.2396332569285268,0.022057287809700964
328387,Nerve,2016-06-27,2016,6,Mystery|Adventure|Crime,Mystery,Emma Roberts|Dave Franco|Emily Meade|Miles Heizer|Juliette Lewis,34847|54697|71815|148096|3196,19000000.0,85241496.0,96,6.414,7.002,6988,7.39657156453891,8.048469025735947,0.01875390706397166,0.02915362933555984
711,Finding Forrester,2000-12-21,2000,12,Drama|History,Drama,Sean Connery|Rob Brown|F. Murray Abraham|Anna Paquin|Damany Mathis,738|10689|1164|10690|3586024,43000000.0,80100000.0,136,1.8072,7.1,1187,7.895464514760653,8.165628573499562,0.06876432590122943,0.027395071961095932
752,V for Vendetta,2006-02-23,2006,2,Action|Thriller|Science Fiction,Action,Natalie Portman|Hugo Weaving|Stephen Rea|Stephen Fry|John Hurt,524|1331|9029|11275|5049,54000000.0,134686457.0,132,10.7603,7.899,15448,7.925932436611378,8.322862605836733,0.0916857678683059,0.046065399916851824
767,Harry Potter and the Half-Blood Prince,2009-07-15,2009,7,Adventure|Fantasy,Adventure,Daniel Radcliffe|Rupert Grint|Emma Watson|Jim Broadbent|Michael Gambon,10980|10989|10990|388|5658,250000000.0,933959197.0,153,18.16,7.681,20644,8.564541917573145,9.13692981181081,0.5001041883725776,0.3194424425392667
768,From Hell,2001-02-08,2001,2,Horror|Mystery|Thriller,Horror,Johnny Depp|Heather Graham|Ian Holm|Robbie Coltrane|Ian Richardson,85|69122|65|1923|385,35000000.0,74558115.0,122,3.2284,6.693,2983,7.793878686912729,8.122305563113782,0.05209418628881017,0.025499568641598858
295693,The Boss Baby,2017-03-23,2017,3,Animation|Comedy|Family,Animation,Alec Baldwin|Steve Buscemi|Miles Bakshi|Jimmy Kimmel|Lisa Kudrow,7447|884|76743|78303|14406,125000000.0,527965936.0,97,2.8717,6.5,7421,8.205595908020493,8.83129179738072,0.2396332569285268,0.1805796595838387
786,Almost Famous,2000-09-15,2000,9,Drama|Music,Drama,Billy Crudup|Frances McDormand|Kate Hudson|Jason Lee|Patrick Fugit,8289|3910|11661|11662|11663,60000000.0,47386287.0,124,4.8466,7.497,3070,8.04014730689437,7.937648737368227,0.10418837257762034,0.01620592754821573
787,Mr. & Mrs. Smith,2005-06-07,2005,6,Action|Comedy|Drama|Thriller,Action,Brad Pitt|Angelina Jolie|Vince Vaughn|Adam Brody|Kerry Washington,287|11701|4937|11702|11703,110000000.0,487287646.0,120,9.181,6.691,11129,8.248719647939382,8.895112362849119,0.20837674515524068,0.16666637308899723
791,The Fog,2005-10-14,2005,10,Horror|Mystery,Horror,Tom Welling|Maggie Grace|Selma Blair|DeRay Davis|Kenneth Welsh,11824|11825|11826|11827|6074,18000000.0,46201432.0,100,3.0166,4.553,818,7.462599463802084,7.871982397735122,0.016670139612419255,0.015800668942953677
806,The Omen,2006-06-06,2006,6,Horror|Mystery|Thriller,Horror,Liev Schreiber|Julia Stiles|Mia Farrow|David Thewlis|Pete Postlethwaite,23626|12041|12021|11207|4935,25000000.0,119975084.0,110,2.813,5.7,1177,7.591478681958086,8.27262973929117,0.0312565117732861,0.04103363611160151
808,Shrek,2001-05-18,2001,5,Animation|Comedy|Fantasy|Adventure|Family,Animation,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel,12073|776|6941|12074|1925,60000000.0,488977919.0,90,21.7736,7.759,18583,8.027961894109565,8.939099892142535,0.10418837257762034,0.16724450094303178
809,Shrek 2,2004-05-19,2004,5,Animation|Family|Comedy|Fantasy|Romance,Animation,Mike Myers|Eddie Murphy|Cameron Diaz|Julie Andrews|Antonio Banderas,12073|776|6941|5823|3131,150000000.0,935454538.0,92,13.4228,7.31,13327,8.397888506978777,9.192819933601728,0.2917274432173369,0.3199538973654278
810,Shrek the Third,2007-05-17,2007,5,Fantasy|Adventure|Animation|Comedy|Family,Fantasy,Mike Myers|Eddie Murphy|Cameron Diaz|Antonio Banderas|Julie Andrews,12073|776|6941|3131|5823,160000000.0,813367380.0,93,7.6135,6.306,9707,8.385549886718556,9.091716654217047,0.312565117732861,0.2781961536993352
818,Austin Powers in Goldmember,2002-07-26,2002,7,Comedy|Crime,Comedy,Mike Myers|Beyoncé|Seth Green|Michael York|Robert Wagner,12073|14386|13922|13919|9208,63000000.0,296938801.0,94,4.7334,6.015,3395,8.042338589995452,8.715664992511835,0.11043967493227755,0.10156093196924575
824,Moulin Rouge!,2001-05-18,2001,5,Drama|Romance|Music,Drama,Ewan McGregor|Nicole Kidman|John Leguizamo|Jim Broadbent|Richard Roxburgh,3061|2227|5723|388|12206,52500000.0,179213434.0,128,6.9997,7.531,4813,7.969969945968409,8.503181205914998,0.08856011669097728,0.06129506143286485
834,Underworld: Evolution,2006-01-12,2006,1,Fantasy|Action|Thriller,Fantasy,Kate Beckinsale|Scott Speedman|Tony Curran|Shane Brolly|Derek Jacobi,3967|100|2220|3969|937,50000000.0,111476513.0,106,3.7989,6.603,4335,7.892508683184639,8.24072205311872,0.08335069806209627,0.03812685086768513
361292,Suspiria,2018-10-26,2018,10,Horror|Mystery|Drama,Horror,Dakota Johnson|Tilda Swinton|Mia Goth|Angela Winkler|Ingrid Caven,118545|3063|1137824|10255|45195,20000000.0,7953089.0,152,4.5966,6.906,2739,7.399212484296173,6.998718331681797,0.02083767451552407,0.0027185026544502776
1082195,The Order,2024-12-05,2024,12,Crime|Drama|Thriller,Crime,Jude Law|Nicholas Hoult|Tye Sheridan|Jurnee Smollett|Alison Oliver,9642|3292|1034681|59017|2981449,20000000.0,1970445.0,116,4.4082,6.579,856,7.301024480089037,6.2945588069946465,0.02083767451552407,0.0006722455485433072
853,Enemy at the Gates,2001-02-28,2001,2,War|History,War,Jude Law|Joseph Fiennes|Rachel Weisz|Ed Harris|Bob Hoskins,9642|12763|3293|228|382,68000000.0,96976270.0,131,5.505,7.416,3991,8.082319556911232,8.236476120916135,0.1208585121900396,0.03316730032847073
